barcode,title,author,subject,description,category,media,publisher,publocation,pubdate,edition,isbn,type,thumburl,keywords,callnumber
9788120321076,Engineering Mechanics of Solids,Egor R Popov,Mechanics,,,,,,,,978-81-203-2107-6,General,https://pictures.abebooks.com/isbn/9788120321076-us-300.jpg,,291
9788120321076,Engineering Mechanics of Solids,Egor R Popov,Mechanics,,,,,,,,978-81-203-2107-6,General,https://pictures.abebooks.com/isbn/9788120321076-us-300.jpg,,296
9788120321076,Engineering Mechanics of Solids,Egor R Popov,Mechanics,,,,,,,,978-81-203-2107-6,General,https://pictures.abebooks.com/isbn/9788120321076-us-300.jpg,,387
9788120321076,Engineering Mechanics of Solids,Egor R Popov,Mechanics,,,,,,,,978-81-203-2107-6,General,https://pictures.abebooks.com/isbn/9788120321076-us-300.jpg,,297
9788120321076,Engineering Mechanics of Solids,Egor R Popov,Mechanics,,,,,,,,978-81-203-2107-6,General,https://pictures.abebooks.com/isbn/9788120321076-us-300.jpg,,292
9788178087504,Structural analysis,R.C. Hibbeler,Mechanics,,,,,,,,978-8-17-808750-4,General,,,620
9788170299028,Visual Basic,Evangelos Petroutsos,Computer Science,,,,,,,,978-8-17-029902-8,General,,,657
9780072383324,Thermodynamics an engineering approach,Yunus A. Cengel Michael A. boles,Energy,,,,,,,,978-0-07-238332-4,General,,,81
9780486464237,Methods of analytical Dynamics,Leonard Meirovitch,Mechanics,,,,,,,,978-0-48-646423-7,General,,,199
9780486464237,Methods of analytical Dynamics,Leonard Meirovitch,Mechanics,,,,,,,,978-0-48-646423-7,General,,,196
9780486464237,Methods of analytical Dynamics,Leonard Meirovitch,Mechanics,,,,,,,,978-0-48-646423-7,General,,,194
9780486464237,Methods of analytical Dynamics,Leonard Meirovitch,Mechanics,,,,,,,,978-0-48-646423-7,General,,,198
9780486464237,Methods of analytical Dynamics,Leonard Meirovitch,Mechanics,,,,,,,,978-0-48-646423-7,General,,,192
9780486464237,Methods of analytical Dynamics,Leonard Meirovitch,Mechanics,,,,,,,,978-0-48-646423-7,General,,,195
9780486464237,Methods of analytical Dynamics,Leonard Meirovitch,Mechanics,,,,,,,,978-0-48-646423-7,General,,,200
9780486464237,Methods of analytical Dynamics,Leonard Meirovitch,Mechanics,,,,,,,,978-0-48-646423-7,General,,,197
9780486464237,Methods of analytical Dynamics,Leonard Meirovitch,Mechanics,,,,,,,,978-0-48-646423-7,General,,,193
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,219
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,795
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,794
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,213
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,201
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,206
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,204
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,207
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,205
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,208
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,210
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,211
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,212
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,216
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,214
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,217
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,218
9788176490788,Mechanics of Machines,Johna Hannah R C stephens,Mechanics,,,,,,,,978-8-17-649078-8,General,,,220
9788120325937,Text Book of Mechanical Viibrations,Rao V. Dukkipati J. Srinivas,Mechanics,,,,,,,,978-8-12-032593-7,General,,,227
9788120325937,Text Book of Mechanical Viibrations,Rao V. Dukkipati J. Srinivas,Mechanics,,,,,,,,978-8-12-032593-7,General,,,221
9788120325937,Text Book of Mechanical Viibrations,Rao V. Dukkipati J. Srinivas,Mechanics,,,,,,,,978-8-12-032593-7,General,,,789
9788120325937,Text Book of Mechanical Viibrations,Rao V. Dukkipati J. Srinivas,Mechanics,,,,,,,,978-8-12-032593-7,General,,,228
9788120325937,Text Book of Mechanical Viibrations,Rao V. Dukkipati J. Srinivas,Mechanics,,,,,,,,978-8-12-032593-7,General,,,225
9788120325937,Text Book of Mechanical Viibrations,Rao V. Dukkipati J. Srinivas,Mechanics,,,,,,,,978-8-12-032593-7,General,,,223
9788120325937,Text Book of Mechanical Viibrations,Rao V. Dukkipati J. Srinivas,Mechanics,,,,,,,,978-8-12-032593-7,General,,,226
9788120325937,Text Book of Mechanical Viibrations,Rao V. Dukkipati J. Srinivas,Mechanics,,,,,,,,978-8-12-032593-7,General,,,229
9788120325937,Text Book of Mechanical Viibrations,Rao V. Dukkipati J. Srinivas,Mechanics,,,,,,,,978-8-12-032593-7,General,,,222
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,237
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,239
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,253
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,242
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,247
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,259
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,251
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,241
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,249
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,235
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,243
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,250
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,240
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,245
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,238
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,248
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,252
9788174091222,Theory of Machines and Mechanisms,Prof. P.L. Ballaney,Mechanics,,,,,,,,978-8-17-409122-2,General,,,244
9788177588743,Mechanical Vibrations,Singiresu S. Rao,Mechanics,,,,,,,,978-8-17-758874-3,General,,,617
9788177588743,Mechanical Vibrations,Singiresu S. Rao,Mechanics,,,,,,,,978-8-17-758874-3,General,,,616
9788177588743,Mechanical Vibrations,Singiresu S. Rao,Mechanics,,,,,,,,978-8-17-758874-3,General,,,615
9788177588743,Mechanical Vibrations,Singiresu S. Rao,Mechanics,,,,,,,,978-8-17-758874-3,General,,,230
9788177588743,Mechanical Vibrations,Singiresu S. Rao,Mechanics,,,,,,,,978-8-17-758874-3,General,,,233
9788177588743,Mechanical Vibrations,Singiresu S. Rao,Mechanics,,,,,,,,978-8-17-758874-3,General,,,232
9788177588743,Mechanical Vibrations,Singiresu S. Rao,Mechanics,,,,,,,,978-8-17-758874-3,General,,,231
9788177588743,Mechanical Vibrations,Singiresu S. Rao,Mechanics,,,,,,,,978-8-17-758874-3,General,,,234
9788121901321,Theory of Machines,R.s. Khumi J.k. Gupta,Mechanics,,,,,,,,978-8-12-190132-1,General,https://pictures.abebooks.com/isbn/9788121901321-us-300.jpg,,628
9788121925242,Theory of Machines,R.s. Khumi J.k. Gupta,Mechanics,,,,,,,,978-8-12-192524-2,General,https://pictures.abebooks.com/isbn/9788121925242-us-300.jpg,,255
9788121925242,Theory of Machines,R.s. Khumi J.k. Gupta,Mechanics,,,,,,,,978-8-12-192524-2,General,https://pictures.abebooks.com/isbn/9788121925242-us-300.jpg,,258
9788121925242,Theory of Machines,R.s. Khumi J.k. Gupta,Mechanics,,,,,,,,978-8-12-192524-2,General,https://pictures.abebooks.com/isbn/9788121925242-us-300.jpg,,257
9788121925242,Theory of Machines,R.s. Khumi J.k. Gupta,Mechanics,,,,,,,,978-8-12-192524-2,General,https://pictures.abebooks.com/isbn/9788121925242-us-300.jpg,,623
9788131718872,Modern control Systems,Richard C. Dorf Robert H. Bishop,Control Systems,,,,,,,,978-8-13-171887-2,General,,,642
9788131708293,Modern control Systems,Richard C. Dorf Robert H. Bishop,Control Systems,,,,,,,,978-8-13-170829-3,General,,,159
9788131708293,Modern control Systems,Richard C. Dorf Robert H. Bishop,Control Systems,,,,,,,,978-8-13-170829-3,General,,,160
9788131708293,Modern control Systems,Richard C. Dorf Robert H. Bishop,Control Systems,,,,,,,,978-8-13-170829-3,General,,,163
9788131708293,Modern control Systems,Richard C. Dorf Robert H. Bishop,Control Systems,,,,,,,,978-8-13-170829-3,General,,,166
9788131708293,Modern control Systems,Richard C. Dorf Robert H. Bishop,Control Systems,,,,,,,,978-8-13-170829-3,General,,,164
9788131708293,Modern control Systems,Richard C. Dorf Robert H. Bishop,Control Systems,,,,,,,,978-8-13-170829-3,General,,,161
